city,state,country,country_code,latitude,longitude,timezone,population,elevation_m
Manchester,MD,USA,US,39.66121,-76.88498,America/New_York,4818,302
Coto De Caza,CA,USA,US,33.60419,-117.58699,America/Los_Angeles,14866,216
Indialantic,FL,USA,US,28.08946,-80.56561,America/New_York,2837,4
Gloucester,MA,USA,US,42.61405,-70.66313,America/New_York,29781,16
Chuluota,FL,USA,US,28.64194,-81.1234,America/New_York,2483,18
Granada,Andalusia,Spain,ES,37.18817,-3.60667,Europe/Madrid,234325,194
Tarboro,NC,USA,US,35.89682,-77.5358,America/New_York,11164,13
Lone Jack,MO,USA,US,38.87084,-94.17383,America/Chicago,1124,311
PyeongChang,Gangwon-do,South Korea,KR,37.37028,128.39306,Asia/Seoul,9940,194
Westbury,NY,USA,US,40.75566,-73.58763,America/New_York,15379,31
Roanoke Rapids,NC,USA,US,36.46154,-77.65415,America/New_York,15345,48
Livingston,CA,USA,US,37.38688,-120.72353,America/Los_Angeles,13902,40
Williston,FL,USA,US,29.38747,-82.44677,America/New_York,2746,23
Holdingford,MN,USA,US,45.73108,-94.47,America/Chicago,713,359
Woodland Park,CO,USA,US,38.99388,-105.05693,America/Denver,7222,2585
Temple,NH,USA,US,42.81814,-71.85147,America/New_York,1381,311
Oak Hills,CA,USA,US,34.38313,-117.38135,America/Los_Angeles,8879,1134
Buckhannon,WV,USA,US,38.99399,-80.23203,America/New_York,5657,436
Poultney,VT,USA,US,43.51701,-73.23622,America/New_York,1569,131
Sharptown,MD,USA,US,38.54262,-75.71938,America/New_York,645,3
Wilmington,MA,USA,US,42.54648,-71.17367,America/New_York,22325,27
Coal Creek,CO,USA,US,39.90638,-105.37749,America/Denver,2400,2621
Harleysville,PA,USA,US,40.27955,-75.38712,America/New_York,9286,79
Iselin,NJ,USA,US,40.57538,-74.32237,America/New_York,18695,19
Seymour,CT,USA,US,41.39676,-73.07594,America/New_York,16562,31
Santa Margarita,CA,USA,US,35.38997,-120.60906,America/Los_Angeles,1259,308
los angeles,CA,USA,US,34.05223,-118.24368,America/Los_Angeles,3898747,89
Middle River,MD,USA,US,39.33427,-76.43941,America/New_York,25191,8
Dardanelle,AR,USA,US,35.22314,-93.15795,America/Chicago,4659,101
Lacombe,AB,Canada,CA,52.46681,-113.7353,America/Edmonton,13057,194
Armonk,NY,USA,US,41.12648,-73.71402,America/New_York,4330,118
Freehold,NJ,USA,US,40.26011,-74.27376,America/New_York,11959,51
Wilmette,IL,USA,US,42.07225,-87.72284,America/Chicago,27413,194
Cortland,OH,USA,US,41.33033,-80.72536,America/New_York,6927,312
Williamsburg,IA,USA,US,41.66112,-92.00907,America/Chicago,3195,251
Richmond Hill,NY,USA,US,40.69983,-73.83125,America/New_York,98984,18
Natick,MA,USA,US,42.28343,-71.3495,America/New_York,32276,53
Brooklyn Park,MD,USA,US,39.22844,-76.61636,America/New_York,14373,34
Cole Camp,MO,USA,US,38.46002,-93.2027,America/Chicago,1105,321
Port Austin,MI,USA,US,44.04613,-82.99411,America/Detroit,642,182
Canal Fulton,OH,USA,US,40.88978,-81.59762,America/New_York,5487,290
Cross Lake,MN,USA,US,46.65941,-94.11387,America/Chicago,2141,378
Taylor,MI,USA,US,42.24087,-83.26965,America/Detroit,61568,187
Magna,UT,USA,US,40.70911,-112.10161,America/Denver,26505,1304
Dora,AL,USA,US,33.72872,-87.09028,America/Chicago,1960,120
Arnold,MO,USA,US,38.43283,-90.37762,America/Chicago,21357,184
Newtown,PA,USA,US,40.22928,-74.93683,America/New_York,2222,48
Seven Hills,OH,USA,US,41.39533,-81.67624,America/New_York,11690,269
New Richmond,OH,USA,US,38.94868,-84.27994,America/New_York,2642,143
Athol,ID,USA,US,47.94796,-116.70797,America/Los_Angeles,696,729
Coopersburg,PA,USA,US,40.51149,-75.39046,America/New_York,2421,143
Moravia,NY,USA,US,42.71257,-76.4216,America/New_York,1236,224
Windsor,PA,USA,US,39.91621,-76.58441,America/New_York,1480,208
Gardner,KS,USA,US,38.81084,-94.92719,America/Chicago,20868,323
Mansfield,MO,USA,US,37.10672,-92.58072,America/Chicago,1261,452
Follansbee,WV,USA,US,40.32757,-80.59591,America/New_York,2887,204
Batesville,AR,USA,US,35.7698,-91.64097,America/Chicago,10668,103
manistee,MI,USA,US,44.24445,-86.32425,America/Detroit,6084,200
Luanda,Luanda,Angola,AO,-8.83682,13.23432,Africa/Luanda,2776168,194
Longboat Key,FL,USA,US,27.41254,-82.65899,America/New_York,7266,1
Khammam,Telangana,India,IN,17.24767,80.14368,Asia/Kolkata,170503,194
East Hampton,NY,USA,US,40.96343,-72.1848,America/New_York,1122,10
Woodbridge,CT,USA,US,41.3526,-73.00844,America/New_York,9355,116
East Patchogue,NY,USA,US,40.76704,-72.99622,America/New_York,22469,7
Fitchburg,MA,USA,US,42.58342,-71.8023,America/New_York,40545,142
Stagecoach,NV,USA,US,39.3738,-119.37406,America/Los_Angeles,1874,1325
Richmond,UT,USA,US,41.92271,-111.81356,America/Denver,2580,1405
Fort Mill,SC,USA,US,35.00737,-80.94508,America/New_York,13662,190
Fernie,BC,Canada,CA,49.49996,-115.06871,America/Edmonton,5249,194
Kent,OH,USA,US,41.15367,-81.35789,America/New_York,29810,325
Louisburg,NC,USA,US,36.09904,-78.30111,America/New_York,3553,67
Twin Falls,ID,USA,US,42.56297,-114.46087,America/Boise,47468,1138
Buffalo,WY,USA,US,44.34831,-106.69894,America/Denver,4632,1416
Williamston,SC,USA,US,34.61845,-82.47791,America/New_York,4124,248
Rushford,MN,USA,US,43.8083,-91.75293,America/Chicago,1712,222
Loveland,OH,USA,US,39.26895,-84.26383,America/New_York,12585,181
Manning,SC,USA,US,33.69516,-80.21091,America/New_York,4037,39
Canal Winchester,OH,USA,US,39.84284,-82.80462,America/New_York,7818,233
Pincher Creek,AB,Canada,CA,49.48328,-113.95195,America/Edmonton,3855,194
Manilla,IA,USA,US,41.88971,-95.23222,America/Chicago,775,413
Saint Augustine Beach,FL,USA,US,29.85053,-81.26535,America/New_York,6176,2
Plymouth,MI,USA,US,42.37143,-83.47021,America/Detroit,8905,221
Buchanan,MI,USA,US,41.82727,-86.36112,America/Detroit,4362,212
Greenville,MI,USA,US,43.17753,-85.2528,America/Detroit,8444,255
Brownsburg,IN,USA,US,39.84338,-86.39777,America/Indiana/Indianapolis,24996,269
Effort,PA,USA,US,40.93926,-75.43491,America/New_York,2269,237
Mastic Beach,NY,USA,US,40.76677,-72.85205,America/New_York,14841,2
New Bloomfield,MO,USA,US,38.72032,-92.0913,America/Chicago,676,263
Seneca Falls,NY,USA,US,42.91062,-76.79662,America/New_York,6681,137
Pomona,CA,USA,US,34.05529,-117.75228,America/Los_Angeles,153266,259
Palmyra,PA,USA,US,40.30898,-76.5933,America/New_York,7451,139
Cherokee,NC,USA,US,35.47427,-83.31487,America/New_York,2138,605
Fairfield,OH,USA,US,39.34589,-84.5605,America/New_York,42767,180
Palo Alto,CA,USA,US,37.44188,-122.14302,America/Los_Angeles,66853,9
Oak Grove,MN,USA,US,45.3408,-93.3269,America/Chicago,8439,273
Macedon,NY,USA,US,43.06923,-77.29887,America/New_York,1479,144
Eminence,MO,USA,US,37.1506,-91.35764,America/Chicago,587,205
Sooke,BC,Canada,CA,48.37463,-123.72762,America/Vancouver,6145,194
Brewster,WA,USA,US,48.09598,-119.78062,America/Los_Angeles,2354,248
Bardwell,KY,USA,US,36.87061,-89.00979,America/Chicago,694,110
Bunbury,Western Australia,Australia,AU,-33.32711,115.64137,Australia/Perth,76452,194
Rockledge,PA,USA,US,40.08122,-75.08962,America/New_York,2541,74
Zimmerman,MN,USA,US,45.4433,-93.58996,America/Chicago,5350,303
Lyons,CO,USA,US,40.22471,-105.27138,America/Denver,2147,1637
Auburn,AL,USA,US,32.60986,-85.48078,America/Chicago,62059,215
Warrior,AL,USA,US,33.81427,-86.80944,America/Chicago,3199,160
District Heights,MD,USA,US,38.85761,-76.88942,America/New_York,6144,81
West Union,OH,USA,US,38.79452,-83.54519,America/New_York,3179,290
Taylorsville,UT,USA,US,40.66772,-111.93883,America/Denver,60514,1310
Millville,NJ,USA,US,39.40206,-75.03934,America/New_York,28230,12
Eden Prairie,MN,USA,US,44.85469,-93.47079,America/Chicago,63496,270
Excelsior,MN,USA,US,44.9033,-93.56635,America/Chicago,2279,288
Temple hills,MD,USA,US,38.814,-76.94553,America/New_York,7852,82
Beattyville,KY,USA,US,37.57175,-83.70686,America/New_York,1244,204
Apollo Beach,FL,USA,US,27.77308,-82.40759,America/New_York,14055,1
Morden,ENG,United Kingdom,GB,51.39822,-0.19837,Europe/London,48233,194
Les Cayes,Sud,Haiti,HT,18.19199,-73.74948,America/Port-au-Prince,125799,194
Seymour,IN,USA,US,38.95922,-85.89025,America/Indiana/Indianapolis,19478,184
Pigeon Forge,TN,USA,US,35.78842,-83.55433,America/New_York,6171,305
Davenport,WA,USA,US,47.65405,-118.14997,America/Los_Angeles,1672,724
Danville,VA,USA,US,36.58597,-79.39502,America/New_York,42082,162
Suffolk,VA,USA,US,36.72836,-76.58496,America/New_York,88161,15
Livonia,NY,USA,US,42.82145,-77.66861,America/New_York,1351,315
Sebastian,FL,USA,US,27.81641,-80.47061,America/New_York,24007,6
Tacna,Tacna,Peru,PE,-18.01465,-70.25362,America/Lima,286240,194
Florence,KY,USA,US,38.99895,-84.62661,America/New_York,32227,282
Leonardtown,MD,USA,US,38.29124,-76.63579,America/New_York,3633,26
Riverdale,NJ,USA,US,40.99399,-74.30348,America/New_York,4273,69
Decatur,GA,USA,US,33.77483,-84.29631,America/New_York,21957,318
Uniontown,PA,USA,US,39.90008,-79.71643,America/New_York,9990,328
Windsor,VT,USA,US,43.48035,-72.38481,America/New_York,2066,101
Queensbury,NY,USA,US,43.37729,-73.61317,America/New_York,27703,96
Apple valley,MN,USA,US,44.73191,-93.21772,America/Chicago,51221,291
Chanhassen,MN,USA,US,44.86219,-93.53079,America/Chicago,25332,297
Morton,IL,USA,US,40.61282,-89.45926,America/Chicago,16306,218
Winter Haven,FL,USA,US,28.02224,-81.73286,America/New_York,37689,50
Amite,LA,USA,US,30.72657,-90.50898,America/Chicago,4640,35
Santee,CA,USA,US,32.83838,-116.97392,America/Los_Angeles,57787,107
Rosamond,CA,USA,US,34.86414,-118.16341,America/Los_Angeles,18150,714
Oxford,MS,USA,US,34.3665,-89.51925,America/Chicago,22314,154
Kalama,WA,USA,US,46.00767,-122.84436,America/Los_Angeles,2398,12
Parkland,WA,USA,US,47.15538,-122.43401,America/Los_Angeles,35803,115
Galt,CA,USA,US,38.25464,-121.29995,America/Los_Angeles,25303,16
Hallam,PA,USA,US,40.00482,-76.60413,America/New_York,2665,112
Patterson,LA,USA,US,29.69326,-91.30205,America/Chicago,6106,3
Aliso Viejo,CA,USA,US,33.56504,-117.72712,America/Los_Angeles,50195,143
Waipio,HI,USA,US,21.41823,-157.99906,Pacific/Honolulu,11674,116
Smithville,MO,USA,US,39.38694,-94.58107,America/Chicago,9233,248
Gallatin Gateway,MT,USA,US,45.5916,-111.19773,America/Denver,856,1511
Hot Springs,SD,USA,US,43.43165,-103.47436,America/Denver,3532,1051
Arcade,GA,USA,US,34.07789,-83.56155,America/New_York,1799,267
Redwood Falls,MN,USA,US,44.5394,-95.11694,America/Chicago,5061,317
Montgomery,AL,USA,US,32.36681,-86.29997,America/Chicago,200603,73
Montpelier,OH,USA,US,41.5845,-84.60551,America/New_York,3993,261
Belmont,MI,USA,US,43.07558,-85.6092,America/Detroit,9244,202
Tazewell,VA,USA,US,37.11484,-81.51955,America/New_York,4421,763
Graham,NC,USA,US,36.06903,-79.40058,America/New_York,14647,194
Carrollton,OH,USA,US,40.57284,-81.08565,America/New_York,3137,341
Galesville,WI,USA,US,44.08163,-91.34904,America/Chicago,1551,222
Findlay,OH,USA,US,41.04422,-83.64993,America/New_York,41149,237
Gordonsville,TN,USA,US,36.17256,-85.92971,America/Chicago,1204,164
Lidgerwood,ND,USA,US,46.07552,-97.15176,America/Chicago,629,339
Point Pleasant,WV,USA,US,38.84453,-82.13709,America/New_York,4276,173
Topanga,CA,USA,US,34.09362,-118.60147,America/Los_Angeles,8289,256
Virgin,UT,USA,US,37.20832,-113.18828,America/Denver,604,1099
Spring hill,FL,USA,US,28.47688,-82.52546,America/New_York,98621,14
Middleburg,FL,USA,US,30.06885,-81.86038,America/New_York,13008,10
Grovetown,GA,USA,US,33.45042,-82.19818,America/New_York,13093,146
Madison,IL,USA,US,38.68255,-90.15705,America/Chicago,3868,126
Taylorville,IL,USA,US,39.54894,-89.29453,America/Chicago,10873,192
Golden Valley,AZ,USA,US,35.22333,-114.22301,America/Phoenix,8370,856
Lido Beach,NY,USA,US,40.58899,-73.62541,America/New_York,2897,0
Harrison,AR,USA,US,36.22979,-93.10768,America/Chicago,13138,320
Van Buren,AR,USA,US,35.43676,-94.34827,America/Chicago,23081,126
Grandview,WA,USA,US,46.25097,-119.9017,America/Los_Angeles,11176,245
Hilton,NY,USA,US,43.28812,-77.79334,America/New_York,5921,85
Adairsville,GA,USA,US,34.3687,-84.93411,America/New_York,4778,219
Whiting,IN,USA,US,41.67976,-87.49449,America/Chicago,4872,179
Havre de Grace,MD,USA,US,39.54928,-76.09162,America/New_York,13504,17
Sault Ste. Marie,ON,Canada,CA,46.51677,-84.33325,America/Toronto,72051,194
Idyllwild,CA,USA,US,33.74002,-116.71891,America/Los_Angeles,3583,1601
Hoquiam,WA,USA,US,46.98092,-123.88933,America/Los_Angeles,8405,7
West pittston,PA,USA,US,41.32758,-75.79297,America/New_York,4772,166
Stonington,CT,USA,US,41.33593,-71.9059,America/New_York,908,9
Hopedale,MA,USA,US,42.13065,-71.54117,America/New_York,3753,83
West Portsmouth,OH,USA,US,38.75841,-83.02906,America/New_York,3149,188
Ridley Park,PA,USA,US,39.88122,-75.3238,America/New_York,7035,28
Elko New Market,MN,USA,US,44.56472,-93.32694,America/Chicago,4705,348
Mebane,NC,USA,US,36.09597,-79.26696,America/New_York,13698,206
High Ridge,MO,USA,US,38.45894,-90.53651,America/Chicago,4305,281
Pomona,NY,USA,US,41.16704,-74.0432,America/New_York,3103,138
Spencerport,NY,USA,US,43.18645,-77.8039,America/New_York,3589,169
Rantoul,IL,USA,US,40.30837,-88.15588,America/Chicago,13008,227
Westwood,MA,USA,US,42.21399,-71.2245,America/New_York,14029,73
Oak Grove,MO,USA,US,39.00501,-94.12939,America/Chicago,7937,268
Gillette,WY,USA,US,44.29109,-105.50222,America/Denver,32649,1388
Kemp,TX,USA,US,32.44264,-96.22998,America/Chicago,1256,116
White Sands,NM,USA,US,32.38093,-106.47944,America/Denver,1651,1292
Cornelius,NC,USA,US,35.4868,-80.86007,America/New_York,28092,245
Pine island,MN,USA,US,44.20135,-92.6463,America/Chicago,3337,306
Chelan,WA,USA,US,47.84097,-120.01646,America/Los_Angeles,4060,344
Angier,NC,USA,US,35.5071,-78.73918,America/New_York,4970,89
Colfax,WA,USA,US,46.88017,-117.36435,America/Los_Angeles,2870,601
Galion,OH,USA,US,40.73367,-82.7899,America/New_York,10127,357
Saugerties,NY,USA,US,42.07759,-73.95291,America/New_York,3903,47
Centereach,NY,USA,US,40.85843,-73.09955,America/New_York,31578,30
Baltimore,OH,USA,US,39.84534,-82.60072,America/New_York,2970,263
Mohawk,NY,USA,US,43.01146,-75.00404,America/New_York,2628,126
Gunnison,CO,USA,US,38.54582,-106.92532,America/Denver,6076,2348
Fairfield,ME,USA,US,44.5884,-69.59866,America/New_York,2638,43
Milan,NH,USA,US,44.57339,-71.18508,America/New_York,1418,346
Petersburg,VA,USA,US,37.22793,-77.40193,America/New_York,32477,22
Lathrop,MO,USA,US,39.54834,-94.32995,America/Chicago,2049,324
Hicksville,NY,USA,US,40.76843,-73.52513,America/New_York,41547,45
Zachary,LA,USA,US,30.64852,-91.1565,America/Chicago,16448,31
Oswego,IL,USA,US,41.68281,-88.35146,America/Chicago,33955,195
Wakefield,MA,USA,US,42.50648,-71.07283,America/New_York,24932,31
Millbury,MA,USA,US,42.19398,-71.76007,America/New_York,13606,123
Lisman,AL,USA,US,32.16876,-88.28253,America/Chicago,505,50
Corvallis,MT,USA,US,46.31409,-114.11287,America/Denver,976,1061
Carrollton,GA,USA,US,33.58011,-85.07661,America/New_York,26203,336
Throop,PA,USA,US,41.45147,-75.61185,America/New_York,3960,258
San Ramon,CA,USA,US,37.77993,-121.97802,America/Los_Angeles,76134,148
Monaca,PA,USA,US,40.68729,-80.27145,America/New_York,5649,225
Gold Beach,OR,USA,US,42.40733,-124.42177,America/Los_Angeles,2279,15
Cornelia,GA,USA,US,34.51149,-83.52712,America/New_York,4223,461
Butler,WI,USA,US,43.10584,-88.06953,America/Chicago,1825,228
Longmeadow,MA,USA,US,42.0501,-72.58287,America/New_York,15784,49
Louisville,CO,USA,US,39.97776,-105.13193,America/Denver,20396,1626
Fair Oaks,CA,USA,US,38.64463,-121.27217,America/Los_Angeles,30912,53
Blue Island,IL,USA,US,41.65726,-87.68005,America/Chicago,23652,195
Troy,ME,USA,US,44.664790000000004,-69.24088,America/New_York,1001,142
Port Clinton,OH,USA,US,41.512,-82.93769,America/New_York,5957,177
Cedarburg,WI,USA,US,43.29667,-87.98759,America/Chicago,11482,239
Brighton,CO,USA,US,39.98526,-104.82053,America/Denver,37585,1519
Emerald Isle,NC,USA,US,34.67794,-76.95078,America/New_York,3720,3
Duck Key,FL,USA,US,24.77097,-80.91201,America/New_York,621,1
Buffalo Grove,IL,USA,US,42.15141,-87.95979,America/Chicago,41496,207
Tamarac,FL,USA,US,26.21286,-80.24977,America/New_York,64681,3
Batavia,IA,USA,US,40.99418,-92.1674,America/Chicago,516,229
Dehdasht,Kohgiluyeh and Boyer-Ahmad,Iran,IR,30.7949,50.56457,Asia/Tehran,69726,194
Mayville,MI,USA,US,43.33697,-83.35245,America/Detroit,920,279
Somerset,KY,USA,US,37.09202,-84.60411,America/New_York,11439,296
Maywood,CA,USA,US,33.98668,-118.18535,America/Los_Angeles,27888,46
Green Valley,AZ,USA,US,31.85425,-110.9937,America/Phoenix,21391,885
Hermantown,MN,USA,US,46.80689,-92.23825,America/Chicago,9706,415
Royal Palm Beach,FL,USA,US,26.7084,-80.2306,America/New_York,37633,5
Ossian,IA,USA,US,43.14636,-91.7646,America/Chicago,819,386
Richlands,NC,USA,US,34.89933,-77.54663,America/New_York,1689,18
West Grove,PA,USA,US,39.82205,-75.82744,America/New_York,2859,120
Goshen,IN,USA,US,41.58227,-85.83444,America/Indiana/Indianapolis,32983,244
Lookout Mountain,GA,USA,US,34.97758,-85.35774,America/New_York,1579,549
Parry Sound,ON,Canada,CA,45.34732,-80.03527,America/Toronto,6321,194
Princeton,NC,USA,US,35.46599,-78.16055,America/New_York,1284,46
Tannersville,PA,USA,US,41.04009,-75.30574,America/New_York,2784,269
Harrison,NY,USA,US,40.96899,-73.71263,America/New_York,28348,21
Esko,MN,USA,US,46.70578,-92.36325,America/Chicago,1869,356
Martinsville,VA,USA,US,36.69153,-79.87254,America/New_York,13645,310
Seabrook,NH,USA,US,42.89481,-70.87116,America/New_York,8679,15
La Porte,TX,USA,US,29.66578,-95.01937,America/Chicago,35148,6
Geyserville,CA,USA,US,38.70769,-122.9025,America/Los_Angeles,862,65
Pekin,IL,USA,US,40.56754,-89.64066,America/Chicago,33223,153
Florence,CO,USA,US,38.39028,-105.1186,America/Denver,3865,1579
Rohnert Park,CA,USA,US,38.33964,-122.7011,America/Los_Angeles,42407,32
Clayton,CA,USA,US,37.94103,-121.93579,America/Los_Angeles,11867,120
Washington,VT,USA,US,44.10562,-72.4326,America/New_York,1035,390
Clio,MI,USA,US,43.17753,-83.73413,America/Detroit,2536,220
Hillsboro,ND,USA,US,47.40387,-97.06203,America/Chicago,1580,276
Wrightsville,GA,USA,US,32.72933,-82.71986,America/New_York,3642,105
Eliot,ME,USA,US,43.15314,-70.80006,America/New_York,6528,9
Scarborough,ME,USA,US,43.57814,-70.32172,America/New_York,4403,6
Warrensburg,MO,USA,US,38.76279,-93.73605,America/Chicago,19927,263
Townsville,Queensland,Australia,AU,-19.26639,146.80569,Australia/Brisbane,180820,194
Joppatowne,MD,USA,US,39.45789,-76.35524,America/New_York,12616,74
Bay City,TX,USA,US,28.98276,-95.9694,America/Chicago,17598,16
Bangor,PA,USA,US,40.86565,-75.20657,America/New_York,5203,158
Hinesville,GA,USA,US,31.84688,-81.59595,America/New_York,33398,23
Elmhurst,NY,USA,US,40.73649,-73.87791,America/New_York,113364,8
Jefferson,MD,USA,US,39.36205,-77.53165,America/New_York,2111,178
Sparta,GA,USA,US,33.2757,-82.97626,America/New_York,1293,171
Milford,DE,USA,US,38.91261,-75.42797,America/New_York,10252,3
Orange,CA,USA,US,33.78779,-117.85311,America/Los_Angeles,140992,58
Lucasville,OH,USA,US,38.87952,-82.99684,America/New_York,2757,167
Tiverton,RI,USA,US,41.62594,-71.21338,America/New_York,7557,3
Lake In The Hills,IL,USA,US,42.18169,-88.33036,America/Chicago,29024,264
Hamilton,AL,USA,US,34.14232,-87.98864,America/Chicago,6772,149
Richland,MI,USA,US,42.37615,-85.45501,America/Detroit,786,284
Williston,VT,USA,US,44.43755,-73.06818,America/New_York,8314,151
Fountain Valley,CA,USA,US,33.70918,-117.95367,America/Los_Angeles,56987,10
Carson,CA,USA,US,33.83141,-118.28202,America/Los_Angeles,93281,12
Isla Vista,CA,USA,US,34.41333,-119.86097,America/Los_Angeles,23096,14
Somerville,MA,USA,US,42.3876,-71.0995,America/New_York,80318,28
Jasper,IN,USA,US,38.39144,-86.93111,America/Indiana/Vincennes,15451,142
Newport,NH,USA,US,43.36535,-72.17342,America/New_York,4769,250
Galway,NA,Ireland,IE,53.27245,-9.05095,Europe/Dublin,83456,194
Parma Heights,OH,USA,US,41.39005,-81.75958,America/New_York,20246,261
Ogdensburg,NY,USA,US,44.69423,-75.48634,America/New_York,10883,90
Zeeland,MI,USA,US,42.81252,-86.01865,America/Detroit,5626,196
Woodruff,SC,USA,US,34.73957,-82.03705,America/New_York,4129,240
Paterson,NJ,USA,US,40.91677,-74.17181,America/New_York,147754,26
Lakes Entrance,Victoria,Australia,AU,-37.86679,148.00159,Australia/Melbourne,4850,194
Pierre Part,LA,USA,US,29.9652,-91.20316,America/Chicago,3169,1
Silver Bay,MN,USA,US,47.29436,-91.25739,America/Chicago,1813,233
Kentwood,MI,USA,US,42.86947,-85.64475,America/Detroit,51357,210
Pine Mountain,GA,USA,US,33.67594,-84.11492,America/New_York,1210,283
Citrus springs,FL,USA,US,28.99748,-82.47065,America/New_York,8622,29
Dhaka,Dhaka,Bangladesh,BD,23.7104,90.40744,Asia/Dhaka,10356500,194
Mountville,PA,USA,US,40.03926,-76.4308,America/New_York,2854,135
Sun City West,AZ,USA,US,33.66198,-112.34127,America/Phoenix,24535,376
Kerman,Kerman,Iran,IR,30.28321,57.07879,Asia/Tehran,577514,194
Troutdale,OR,USA,US,45.53929,-122.38731,America/Los_Angeles,16631,39
Hatch,NM,USA,US,32.66536,-107.15307,America/Denver,1600,1237
